voyageID,captainName,rank,fromPlace,toPlace,voyageStartDate,nationality,shipName,shipType,companyName
18687,Taalman,Kapitein,Curacao,Vlissingen,1764-04-29,Dutch,St Maartensdijk,,ADM
18688,William Ranier,Captain,"Dauphin Bay, Madagascar",Table Bay,1751-11-12,British,Vigilant,Ship o.t. Line,RN
18689,Mellenik,KLtz,Davilican baai,Pollilo,1824-07-17,Dutch,Lynx,Korvet,Marine
18690,JOSE BUSTILLOS,CAPITAN DE FRAGATA,DE LA SOLEDAD (MALVINAS),RIO DE LA PLATA,1774-12-18,Spanish,SANTA PERPETUA,FRAGATA,
18691,Engelbertus Lucas,Commandeur,Del Fuego,Zuid Afrika,1786-02-04,Dutch,Scipio,Fregat,ADM
18692,John Dick,Captain,Delgada Bay,Halifax,1809-07-20,British,Penelope,5th rate,RN
18693,John Allen,Captain,Dellago Bay,Bombay,1762-09-13,British,Clive,,EIC
18694,Petrus Masschop,Luitenant Kolonel,Demerary,Nederland,1785-08-05,Dutch,Arend,,ADM
18695,P. van Peer,Kapitein,Demmerarij,St Eustatius,1790-12-22,Dutch,Eensgezindheid,,ADM
18696,J.G.J. Diemer,Kapitein,Den Helder,Batavia,1838-10-01,Dutch,Rupel,Fregat,ADM
18697,James Bradby,Captain,Deptford,cruising off Ushant,1778-07-18,British,Pluto,,RN
18698,James Bradby,Captain,Deptford,cruising of Ushant,1778-07-18,British,Pluto,,RN
18699,James Cook,Captain,Deptford,Madeira,1768-08-27,British,Endeavour,Bark,RN
18700,William Farrer,Captain,Deptford,Madras,1795-07-15,British,Bellona,,EIC
18701,,,DESCONOCIDO,DESCONOCIDO,1789-07-08,Spanish,LA DESCUBIERTA,CORBETA,
18702,DESCONOCIDO,,DESCONOCIDO,EL CALLAO,1776-05-02,Spanish,DESCONOCIDO-23,DESCONOCIDA,
18703,JOSE DE BUSTAMANTE Y GUERRA,,DESCONOCIDO (MARES DE NICARAGUA),ACAPULCO,1791-01-07,Spanish,LA ATREVIDA,CORVETA,
18704,Thomas Sanders,Captain,"Diamond Harbour, Bengal",Downs,1805-07-20,British,Travers,,EIC
18705,W.L. Veerman,Luitenant 2e kl.,Diego Garcia,Port Louis,1819-06-15,Dutch,Pecering,Brik,
18706,Philip Affleck,Captain,Diego Ray,Mauritius,1761-07-27,British,Baleine,5th Rate,RN
18707,John Peighin,Captain,Diego Rays,Table Bay,1761-12-24,British,Seaford,6th Rate,RN
18708,Richard Hughes,Captain,Diego Rays (Rodriques),Table Bay,1761-12-01,British,Alderney,Sloop,RN
18709,Samuel Barrington,Captain,Dixcove,Barbados,1754-01-27,British,Crown,,RN
18710,Thomas Collingwood,Captain,Dixcove,Barbados,1771-04-20,British,Rainbow,5th Rate,RN
18711,H.P. Visser,Kapitein,Dordrecht,Batavia,1834-02-02,Dutch,Dortenaar,Fregat,Particulier
18712,Simon Hoogerzeyl,Commandeur,Dordrecht,Spitsbergen,1779-04-01,Dutch,Propatria,,WHA
18713,Simon Hoogerzeyl,Commandeur,Dordrecht,Spitsbergen,1787-04-05,Dutch,Propatria,,WHA
18714,Simon Hoogerzeyl,Commandeur,Dordrecht,"Spitsbergen, Edinburgh",1798-04-09,Dutch,Friedrich,,WHA
18715,,,Dover,Caap Monte,1755-09-20,Dutch,Drie Gesusters,,MCC
18716,John Allen,Captain,Dover,Madras,1767-12-22,British,Clive,,EIC
18717,,,Downs,Batavia (via St Helena),1785-12-23,British,Kent,,EIC
18718,Josiah Pryce,Captain,Downs,"Benkulen, Sumatra",1790-01-08,British,Royal Charlotte,,EIC
18719,Alex Henry Bond,Captain,Downs,Benkuleu,1804-02-14,British,Walmer Castle,,EIC
18720,Philip Dundas,Captain,Downs,Bombay,1787-01-09,British,Melville Castle,,EIC
18721,Robert Drummond,Captain,Downs,Bombay,1788-12-22,British,General Elliot,,EIC
18722,Robert Drummond,Captain,Downs,Bombay,1789-03-24,British,General Elliot,,EIC
18723,Robert Drummond,Captain,Downs,Bombay,1789-12-22,British,General Elliot,,EIC
18724,William Hay,Captain,Downs,Bombay,1815-01-16,British,Inglis,,EIC
18725,Thomas Borradaile,Captain,Downs,Bombay,1819-01-30,British,Inglis,,EIC
18726,Charles Le Blanc,Captain,Downs,Bombay,1819-12-29,British,Thames,,EIC
18727,Thomas Borradaile,Captain,Downs,Bombay,1821-01-24,British,Inglis,,EIC
18728,Samuel Sule,Captain,Downs,Bombay,1823-01-11,British,Inglis,,EIC
18729,Samuel  Sule,Captain,Downs,Bombay,1825-02-21,British,Inglis,,EIC
18730,,,Downs,Calcutta,1814-08-31,British,Cuffnells,,EIC
18731,Burnet Abercromby,Captain,Downs,Cape of Good Hope,1779-06-20,British,Walpole,,EIC
18732,George Brisac,Captain,Downs,Caymans Bay (Cape),1795-04-04,British,Sphynx,6th rate  ,RN
18733,John Woodmore,Captain,Downs,China,1790-05-17,British,Earl Talbot,,EIC
18734,William Hunt,Captain,Downs,Christmas Island,1768-02-03,British,Tilbury,,EIC
18735,Josiah Pryce,Captain,Downs,Java,1786-03-17,British,Royal Charlotte,,EIC
18736,John Paiba,Captain,Downs,Java,1787-04-03,British,Lord Walsingham,,EIC
18737,Andrew Berkley,Captain,Downs,Madeira,1773-03-08,British,Portland,4th Rate,RN
18738,Roger Mainwaring,Captain,Downs,Madras,1764-12-18,British,Tilbury,,EIC
18739,John Cook,Captain,Downs,Madras,1772-12-25,British,Worcester,,EIC
18740,W. Stover,Captain,Downs,Madras,1785-01-14,British,Essex,,RN
18741,Thomas Robertson,Captain,Downs,Madras,1789-03-09,British,Busbridge,,EIC
18742,William Farrer,Captain,Downs,Madras,1796-10-20,British,Bellona,,EIC
18743,Thomas Barrow,Captain,Downs,Madras,1802-05-07,British,Britannia,,EIC
18744,Samuel Sule,Captain,Downs,Madras,1827-02-17,British,Inglis,,EIC
18745,William Barrow,Captain,Downs,Malacca,1828-02-26,British,George IV,,EIC
18746,William Barrow,Captain,Downs,Malacca,1828-08-25,British,George IV,,EIC
18747,Hugh Scott,Captain,Downs,Penang via St Helena,1815-04-10,British,Ceres,,EIC
18748,Joseph Dudman,Captain,Downs,Saugor Roads,1829-01-31,British,Inglis,,EIC
18749,David Holme,Captain,Downs,St Helena,1790-03-04,British,Marquis of Lansdowne,,EIC
18750,William Mitchell,Captain,Downs,St Helena,1798-02-18,British,Isis,4th rate,RN
18751,John Clements,Captain,Downs,Sumbava (E Bali),1780-06-05,British,Glatton,,EIC
18752,Richard Rawes,Captain,Downs,Sunda Straight,1823-04-25,British,Warren Hastings,,EIC
18753,Thomas Sanders,Captain,Downs ,Colombo,1802-06-20,British,Travers,,EIC
18754,Josiah Pryce,Captain,Downs ,Madras,1793-01-01,British,Royal Charlotte,,EIC
18755,Henry Drummond,Captain,Downs UK,Bengal,1820-01-16,British,Castle Huntley,,EIC
18756,James Walter,Captain,Downs UK,Bengal,1826-02-10,British,Macqueen,,EIC
18757,George Hayter,Captain,Downs UK,Benkuleu via St Helena,1773-12-27,British,York,,EIC
18758,Richard Hill,Captain,Downs UK,Bombay,1770-02-24,British,Worcester,,EIC
18759,Brodie Hepworth,Captain,Downs UK,Java Head,1789-03-26,British,Earl of Mansfield,,EIC
18760,John Patterson,Captain,Downs UK,Penang,1825-01-22,British,Repulse,,EIC
18761,John Patterson,Captain,Downs UK,St Helena,1823-01-09,British,Repulse,,EIC
18762,James Coxwell,Captain,Downs UK,Sundu Strait via St Helena,1816-03-13,British,Coldstream,,EIC
18763,Richard Hill,Captain,Downs UK ,Bombay,1767-03-11,British,Worcester,,EIC
18764,Francis William Drake,Author,Dublin Bay,Maderia,1750-04-04,British,Mercury,,RN
18765,C. de Jong van Rodenburgh,,Duins,Kaap de Goede Hoop,1797-06-26,Hamburg,Die Gebruder,,
18766,G. Jonker,LtZ,Duins,Port Mahon,1829-11-17,Dutch,Dordrecht,,MAR
18767,James Rees,Captain,Dungeness,Bombay,1774-03-11,British,Northumberland,,EIC
18768,Thomas Baddison,Captain,Dungeness,Cape Lagullas,1760-04-18,British,Princess Augusta,,EIC
18769,,,Dunnose,Bombay,1788-04-06,British,Asia,,EIC
18770,Robert Digby,Captain,Dunnoze,Plymouth - cruising western approaches,1757-12-09,British,Dunkirk,4th Rate,RN
18771,James Cook,Captain,Easter Island,Marquesas,1774-03-18,British,Resolution,3rd Rate,RN
18772,William Lyall,Captain,Egg Island,"Murrays Anchorage, Bermuda",1804-05-01,British,Lilly,sloop,RN
18773,FELIPE GONZALEZ,COMANDANTE,EL CALLAO,CADIZ,1772-01-18,Spanish,SAN LORENZO,NAVIO,
18774,JOSE DE LA SOMAGIA,BRIGADIER,EL CALLAO,CADIZ,1778-03-13,Spanish,ASTUTO,NAVIO,
18775,JOS_ DE LA SOMAGLIA,CAPITAN,EL CALLAO,CDIZ,1778-03-13,Spanish,DESCONOCIDO-23,DESCONOCIDA,
18776,JOSE DE LA SOMALLA (?),CAPITAN,EL CALLAO,CDIZ,1778-03-13,Spanish,ASTUTO,NAVIO,
18777,JOSEPH DE LA SOMAGIA,CAPITAN,EL CALLAO,CDIZ,1778-03-13,Spanish,ASTUTO,NAVIO,
18778,JOSEPH DE LA SOMAGLIA,CAPITAN,EL CALLAO,CDIZ,1778-03-13,Spanish,DESCONOCIDO-29,NAVO,
18779,JUAN RUIZ DE APODACA,CAPITAN,EL CALLAO,CDIZ,1778-03-13,Spanish,ASTUTO,NAVIO,
18780,ANTONIO DOMONTE,CAPITAN,EL CALLAO,ISLA DE PASCUA,1770-10-10,Spanish,SANTA ROSALA,FRAGATA,
18781,JOSE DE CORDOBA,JEFE DE ESCUADRA,EL CALLAO,RIO DE JANEIRO,1784-04-14,Spanish,SAN JOSE EL PERUANO,NAVIO,
18782,TOMS SARALEGUI,CAPITAN,EL CALLAO DE LIMA,BAHA DE CDIZ,1778-03-13,Spanish,ASTUTO,NAVIO,
18783,,,EL CALLAO (LIMA),CDIZ,1772-01-18,Spanish,SEPTENTRIN,NAVO,
18784,DESCONOCIDO,,EL CALLAO (LIMA),CDIZ,1772-01-18,Spanish,SAN LORENZO,NAVIO,
18785,JOS_ DE LA SOMAGLIA,CAPITAN,EL CALLAO (LIMA),CDIZ,1778-03-13,Spanish,ASTUTO,NAVIO,
18786,MANUEL CORNEJO,CAPITAN,"EL CALLAO (LIMA, PER_)",VALPARASO (CHILE),1768-11-21,Spanish,LIEBRE,FRAGATA,
18787,DOMINGO BONECHEA,CAPITAN,EL FERROL,MONTEVIDEO,1767-03-04,Spanish,EL AGUILA,FRAGATA/ CORREO,
18788,DOMINGO BONECHEA,CAPITAN,EL FERROL,"MONTEVIDEO (PRIMERO VAN A STA. CATALINA, BRASIL)",1767-03-04,Spanish,EL AGUILA,FRAGATA/ CORREO,
18789,GREGORIO DE JOSE Y LLAOS,ALFEREZ DE FRAGATA,EL FERROL,RIO DE LA PLATA,1774-02-01,Spanish,SANTA PERPETUA,FRAGATA,
18790,F. Fokkens,Kapitein,Elmina,Batavia,1840-05-24,Dutch,Menado,,
18791,,,Elmina,Braamspunt,1779-11-06,Dutch,Nieuwe Hoop,Snauw,MCC
18792,J. Bougue,Schipper,Elmina,Golf van GuineeGuinea,1760-05-03,Dutch,Vliegende Faam,,MCC
18793,Pieter de Moor,Schipper,Elmina,Paramaribo,1757-04-09,Dutch,Vliegende Faam,,MCC
18794,J. Menkenveld,,Elmina,Paramaribo,1760-10-13,Dutch,Philadelphia,,MCC
18795,S.A. Overvelt,Ktz,Elmina,Paramaribo,1794-06-27,Dutch,Eensgezindheid,,MAR
18796,W.J. van Ees,KLtZ,Elmina,Parimaribo,1827-12-05,Dutch,Valk,Brik,MAR
18797,J. Menkenveld,,Elmina,Suriname,1757-04-05,Dutch,Philadelphia,,MCC
18798,,,Elmina,Suriname,1762-05-10,Dutch,Eenigheijt,,MCC
18799,Willem de Molder,Schipper,Elmina,Suriname,1764-12-31,Dutch,Vrouwe Johanna Cores,Fregat,MCC
18800,Cornelis van Kakom,Schipper,Elmina,Suriname,1778-01-30,Dutch,Haast U Langzaam,Fregat,MCC
18801,Cornelis Van Kakom,Schipper,Elmina,Suriname,1778-01-30,Dutch,Haast U Langzaam,Fregat,MCC
18802,Carel Breedau,Kapitein,Elmina,Suriname,1792-03-06,Dutch,Standvastigheid,,MCC
18803,,,El Mina,Paramaribo,1787-03-26,Dutch,Vergenoegen,Fregat,MCC
18804,,,El Mina,Parimaribo,1840-06-02,Dutch,Curacao,Steamer,Marine
18805,A.A. Bolken,LtZ 1e klasse,El Mina,Parimaribo,1840-06-02,Dutch,Curacao,Steamer,MAR
18806,Robbert Goodwil,Kapitein,El Mina,Suriname,1789-11-05,Dutch,Vergenoegen,Fregat,MCC
18807,Weird,Schipper,El Mina,Suriname,1789-11-05,Dutch,Vergenoegen,Fregat,MCC
18808,John Allen,Captain,England,Bombay,1771-05-16,British,Clive,,EIC
18809,Samuel Barrington,Captain,England,Gibraltar,1752-08-09,British,Seahorse,,RN
18810,Jonathan Falkingham,Captain,England,Madeira,1754-07-20,British,Tryal,Sloop,RN
18811,Hugh Palliser,Captain,England,Madeira,1755-01-14,British,Seahorse,,RN
18812,James Cumming,Captain,"English Bay, Antigua",Antigua,1778-05-18,British,Aurora,,RN
18813,ANDR_S VIEDMA,TENIENTE DE NAVO,ENSENADA DE MONTEVIDEO,SANTA CATALINA,1777-05-11,Spanish,SANTO DOMINGO,BUQUE,
18814,,,Eppe,Cammeroenes,1754-11-16,Dutch,Vrouwe Johanna Cores,Fregat,MCC
18815,C. Mattijsen,Kapitein,Eppee,Nederland,1751-07-18,Dutch,Africaensche Galey,,MCC
18816,John Doling,Captain,Equator,Madras,1794-06-16,British,Swift,sloop,RN
18817,Thomas Newnham,Captain,Equator,Rio,1782-03-30,British,Defence,3rd rate ,RN
18818,ANTONIO DE CRDOBA,CAPITAN,ESTRECHO DE MAGALLANES,CADIZ,1786-03-18,Spanish,SANTA MARA DE LA CAVEZA,DESCONOCIDO,
18819,ANTONIO DE CRDOVA,CAPITAN,ESTRECHO DE MAGALLANES,CDIZ,1786-03-18,Spanish,SANTA MARA DE LA CAVEZA,DESCONOCIDO,
18820,DESCONOCIDO,,ESTRECHO DE SAN BERNARDINO,ACAPULCO,1797-10-04,Spanish,MAGALLANES,NAVIO,
18821,J.F.G. de la Perouse,Kapitein,Europa,Madere,1785-08-01,French,La Boussole,,
18822,A. dHesmivy dAuribeau,Kapitein,Europa,Surabaya,1791-09-29,French,L Esperance,,ADM
18823,John Markham,Captain,Falmouth,Barbados,1793-11-17,British,Blonde,5th Rate,RN
18824,Coupland,Captain,Falmouth,Barbados,1821-02-26,British,Prince Ernest,packet ship,
18825,,,Falmouth,Boston,1825-06-19,Dutch,Pallas,5th Rate,
18826,George Collier,Captain,Falmouth,Cadiz,1771-03-22,British,Tweed,5th rate,RN
18827,Thomas Parker,Captain,Falmouth,Cape,1771-01-08,British,Princess Augusta,,EIC
18828,Samuel Warren,Captain,Falmouth,Demerara,1797-06-08,British,Scourge,Sloop,RN
18829,James Smith,Captain,Falmouth,Halifax,1767-08-05,British,Mermaid,6th Rate,RN
18830,De Smit v.d. Broocke,Ltz. 1e klas,Falmouth,Java,1844-03-28,Dutch,Bromo,Steamer,
18831,J.W. Stoll,Ltz.,Falmouth,Java,1849-05-05,Dutch,Bromo,Steamer,
18832,Peter Clements,Captain,Falmouth,Lisbon,1780-09-06,British,Rattlesnake,Sloop,RN
18833,Mathew Smith,Captain,Falmouth,Madras,1793-11-18,British,Diomede,4th rate,RN
18834,John Tailour,Captain,Falmouth,"Maldonado, River Plate",1806-11-13,British,Nereide,5th rate,RN
18835,John Tailour,Captain,Falmouth,"Maldonado, River Plate ",1806-11-13,British,Nereide,5th rate,RN
18836,John Knight,Author,Falmouth,Placentia harbour,1751-05-20,British,Saltash,,RN
18837,J Gell,Captain,Falmouth,St Augustines,1781-04-23,British,Monarca,3rd Rate,RN
18838,Henry Edward Stanhope,Captain,Falmouth,Table Bay,1795-03-15,British,Ruby,3rd rate,RN
18839,,,Falmouth,Tenerife,1839-02-26,Dutch,Meermin,,ADM
18840,Montgomerie Hamilton,Captain,Falmouth ,Bengal,1818-03-28,British,Dunira,,EIC
18841,Jan Rijnlende,Kapitein,False Baay,Batavia,1787-10-16,Dutch,Orangezaal,Fregat,ADM
18842,George Brisac,Captain,False Bay,St Helena,1795-10-14,British,Sphynx,6th rate  ,RN
18843,Robert Keeler,Captain,Fayal,Antigua,1775-12-25,British,Experiment,4th Rate,RN
18844,R. Edwards,Captain,Fayal,Porto Praya,1753-12-15,British,Falcon,brig,RN
18845,,,Fayal,Spithead,1770-09-12,British,Favourite,sloop,RN
18846,James Orrok,Captain,Fayal,Spithead,1775-08-04,British,Racehorse,special vessel,RN
18847,John Charles Roberts,Captain,"Fayal, Azores",Motherbank,1815-06-15,British,Pylades,sloop,RN
18848,James Agassiz,Captain,"Fayal, Azores",St Johns,1807-04-17,British,Rattler,Sloop,RN
18849,James Agassiz,Captain,"Fayal, Azores",St Johns,1807-05-18,British,Rattler,Sloop,RN
18850,James Howell Jones,Captain,"Fayal, Azores",St Johns Newfoundland,1772-06-01,British,Nautilus,Sloop,RN
18851,Richard Roddam,Captain,Fenshall Road Madeira,Antigua,1755-09-01,British,Greenwich,4th Rate,RN
18852,Lucius OBryen,Captain,Ferdinando Loronho,UK,1757-09-01,British,Colchester,,RN
18853,Lucius OBryen,Captain,Ferdinando Loronho,UK,1758-08-10,British,Colchester,,RN
18854,Thomas Pasley,Captain,Fernando de Noronha,Spithead,1782-02-01,British,Jupiter,4th rate,RN
18855,Francis Samuel Drake,Captain,Fernando Noronha,Spithead,1759-06-13,British,Falkland,4th Rate,RN
18856,Norton Hutchinson,Captain,Ferro,St Augustins Bay,1752-06-05,British,Doddington,,EIC
18857,M. De la Cardonnie,Cdt.,Ferrol,Cap,1768-10-14,French,La Bergere,,
18858,T. Lancester,Kapitein,Ferrol,Rio de Janeiro,1803-06-16,Dutch,Revolutie,,
18859,ANTONIO DE ARCE,CAPITAN,FERROL,BREST,1779-05-25,Spanish,SAN VICENTE,NAVO,
18860,FCO. GIL Y LEMOS,CAPITAN,FERROL,CADIZ,1780-05-17,Spanish,SAN VICENTE,NAVO,
18861,FCO. ANTONIO DE MONTES,CAPITAN,FERROL,CARTAGENA,1789-04-06,Spanish,SANTA ELENA,FRAGATA,
18862,ALEJO GUTI_RREZ DE RUBALCABA,CAPITAN,FERROL,CDIZ,1774-03-14,Spanish,SANTO DOMINGO,BUQUE,
18863,FCO. GIL Y LEMOS,CAPITAN,FERROL,CDIZ?,1780-05-17,Spanish,SAN VICENTE,NAVO,
18864,JUAN DEL CAMINO,CAPITAN,FERROL,FERROL?,1772-06-29,Spanish,SAN VICENTE,NAVO,
18865,FERNANDO RODRGUEZ VARCLCEL,COMANDANTE,FERROL,SENOUR,1778-07-13,Spanish,SAN GIL,PAQUEBOTE,
18866,Richard Howe,Captain,Ferrol Harbour  ,Spithead,1757-02-02,British,Dunkirk,4th Rate,RN
18867,George Bowen,Captain,Florida,Nova Scotia,1783-12-09,British,Martin,Sloop,RN
18868,JACINTO CAAMAO,CAPITAN,FLORIDA BLANCA,SURGRO. DE SAN ROQUE,1792-07-22,Spanish,Na Sa DE ARANZAZU,FRAGATA,
18869,Maurice Suckling,Captain,Florida Keys,Downs (England),1760-07-05,British,Dreadnought,3rd Rate,RN
18870,J. v.d. Velden,Adelborst,Fonciaal,Curacao,1781-02-15,Dutch,Nassau-Weilburgh,,ADM
18871,Taalman,Kapitein,Fontiaal,Curacao,1752-07-11,Dutch,Arend,,ADM
18872,J. Delvos,Kapitein,Fort Amsterdam,Hellevoetsluis,1780-07-30,Dutch,Arend,,ADM
18873,P. van Hoogwerff,Kapitein,Fort Amsterdam,St. Eustatius,1770-03-12,Dutch,Castor,Fregat,ADM
18874,A. Schaap Mz.,Kapitein,Fort Axim,St George dElmina,1839-07-08,Dutch,Jacobus,,
18875,Charles Elphinstone,Captain,Fort Dauphin,Simons Bay,1801-06-11,British,Diomede,4th rate,RN
18876,M. Naisseau de Canilliac,Cdt.,Fort Royal,Brest,1787-06-17,French,La Desire,,
18877,J.H. Forleij,Schrijver,Fort Royal,Hellevoetsluis,1786-03-20,Dutch,Pollux,,MER
18878,De Cry,Cdt.,Fort Royal,Isle dAix,1773-06-03,French,La Terpsicore,,
18879,M de Beauregard,cdt.,Fort Royal,Rochefort,1786-12-21,French,Le Rh_ne,Gabarre,
18880,Thomas Field,Author,Fort St David,St Helena,1750-01-01,British,Royal George,,EIC
18881,Francis Cheyne,Captain,Fort St David,UK,1750-11-01,British,Lapwing,,EIC
18882,William Ranier,Captain,Fort St David Road (Madras),Anjango Road,1750-10-15,British,Vigilant,Ship o.t. Line,RN
18883,Henry Speke,Captain,Fort St Davids Road,St Hellena,1752-07-17,British,Swallow,Sloop,RN
18884,Henry Speke,Captain,Fort St Davids Road,Unknown,1751-10-19,British,Swallow,Sloop,RN
18885,Brandligt,Kapitein,Fort St Francisco,St Helena,1848-05-14,Dutch,Rhijn,,
18886,George Pocock,Captain,Fort St Georges,Trinconomalle,1755-04-06,British,Cumberland,,RN
18887,Edward Gascoigne,Captain,Fort William,Halifax,1758-05-29,British,Beaver,Sloop,RN
18888,Henry Speke,Captain,Fort William,Malacca Town,1750-03-21,British,Swallow,Sloop,RN
18889,J. Blom,Kapitein,Fort Zeelandia,Porto Kabello,1820-06-13,Dutch,Komeet,Korvet,
18890,J.P.D. Scheidius,officier/gezagvoerder/pas,Frankrijk,Nederlands Indi,1810-12-29,French,Nymphe,Fregat,MAR
18891,J. Blom,Kapitein,Freetown,"Fort St Anthony, Axim",1819-09-04,Dutch,Komeet,Korvet,
18892,W.J. van Ees,KLtZ,Fruxillo,Havana,1827-02-02,Dutch,Valk,Brik,MAR
18893,W.J. van Ees,KLtZ,Fruxillo,Vera Cruz,1827-03-05,Dutch,Valk,Brik,MAR
18894,William Parker,Captain,Funchal,Barbados,1806-06-23,British,Amazon,5th Rate,RN
18895,P. van Hoogwerff,Kapitein,Funchal,Cadix,1769-02-13,Dutch,Castor,Fregat,ADM
18896,Woolcombe,Captain,Funchal,Falmouth,1807-05-23,British,Laurel,6th rate,RN
18897,P. van Hoogwerff,Kapitein,Funchal,Funchal,1769-01-18,Dutch,Castor,Fregat,ADM
18898,Lord John Spencer Churchill,Captain,Funchal,Porta Praya,1827-10-01,British,Tweed,5th rate,RN
18899,Van Helsdinge,commandant,Funchal,Porto Praija,1771-02-06,Dutch,Boreas,6th Rate,ADM
18900,Frederick Hunn,Captain,Funchal,Rio de Janeiro,1824-06-14,British,Tweed,5th rate,RN
18901,Sir Home Popham,Captain,Funchal,"Salvador, Brazil",1805-10-05,British,Diadem,3rd Rate,RN
18902,Joseph Sydney York,Captain,Funchal,Spithead,1797-04-28,British,Stag,5th rate,RN
18903,Simon Loopuyt,Kapitein,Funchal,St Eustatius,1762-05-08,Dutch,Princes Carolina,,ADM
18904,Zuirijn Dabenis,Kapitein,Funchal,St Eustatius,1778-02-14,Dutch,Princes Louisa,Oorlogsschip,ADM
18905,William Parker,Captain,Funchal,St Jago,1806-03-03,British,Amazon,5th Rate,RN
18906,W. Enslie,KLtZ,Funchal,Texel,1841-07-14,Dutch,Zwaluw,Brik,MAR
18907,Benjamin Marlow,Captain,Funchall Road,Teneriffe,1775-04-24,British,Coventry,6th Rate,RN
18908,Richard Hughes,Captain,Funchal Road,"Augustine Bay, Madagascar",1759-05-08,British,Falmouth,4th Rate,RN
18909,Coningsby Norbury,Captain,Funchal Road,St Helena,1756-04-09,British,Hampshire,,RN
18910,,,Funchal Road (Madeira),Virginia,1755-01-15,British,Syren,,RN
18911,Richard Tiddeman,Captain,Funchal Roads,St Jago (Sao Tiago),1758-04-20,British,Grafton,3rd Rate,RN
18912,William Bowen,Captain,Funchal towards Azores and back,,1799-09-22,British,Caroline,,RN
18913,William Kinsey,Captain,Fyall (Azores),Halifax,1753-06-01,British,Vulture,Sloop,RN
18914,Richard Edwards,Captain,Fyall Bay (Azores),Gambia River,1754-12-20,British,Gosport,5th Rate,RN
18915,Basil Hall,Captain,Galapagos,Panama,1822-01-17,British,Conway,6th rate,RN
18916,Cornelus D Wit,Commandant,Galle (Ceylon),Mauritius,1786-01-27,Dutch,Juno,Fregat,ADM
18917,John Burr,Captain,Gambia ,UK,1769-08-01,British,Hound,Sloop,RN
18918,Richard Edwards,Captain,Gambia River,Cape Coast,1755-03-04,British,Gosport,5th Rate,RN
18919,Jan Bloem,Kapitein,Gamron,Cochin,1755-12-30,Dutch,Vlietlust,,
18920,Simon Miller,Captain,Gibraltar,Barbados,1793-04-08,British,Experiment,4th Rate,RN
18921,Edward Brace,Captain,Gibraltar,Barbados,1823-12-02,British,Ganges,3rd rate,RN
18922,Robert Bond,Captain,Gibraltar,Downs,1761-02-22,British,Hind,6th Rate,RN
18923,William Kinsey,Captain,Gibraltar,Fyall (Azores),1753-05-09,British,Vulture,Sloop,RN
18924,James Bower,Captain,Gibraltar,Martinique,1800-06-20,British,Leviathan,3rd rate,RN
18925,Francis Samual Drake,Captain,Gibraltar,Plymouth,1768-04-06,British,Burford,3rd Rate,RN
18926,Thomas Wilkinson,Captain,Gibraltar,Plymouth,1775-05-02,British,Winchelsea,5th Rate,RN
18927,George Tripp,Captain,Gibraltar,Port au Prince,1795-06-26,British,Severn,,RN
18928,Charles Inglis,Captain,Gibraltar,Port Royal Jamaica,1802-01-16,British,Vanguard,3rd rate,RN
18929,Christopher Atkins,Captain,Gibraltar,Spithead,1772-01-22,British,Montreal,5th Rate,RN
18930,Chaloner Ogle,Captain,Gibraltar,Spithead,1780-02-14,British,Resolution,3rd Rate,RN
18931,Thomas Pakenham,Captain,Gibraltar,Spithead,1782-10-21,British,Minerva,5th rate,RN
18932,F.H. Ampt,KLtZ,Gibraltar,Texel,1836-03-30,Dutch,Castor,Fregat,ADM
18933,,,Gibraltar,Virginia,1750-01-01,British,Triton,6th rate,RN
18934,,,Gibralter,Spithead,1758-04-29,British,Syren,,RN
18935,Thomas Baddison,Captain,(Gilolo) Halmahira,Wampoe,1761-02-23,British,Princess Augusta,,EIC
18936,Gerardus Oosthuis,Kapitein,Goede Rheede,Rio de Janeiro,1819-12-29,Dutch,Van der Werff,Fregat,MAR
18937,D. Keus,Kapitein,Golf van Guinee,Batavia,1838-03-30,Dutch,Maria,,
18938,,,Golf van Guinee,Suriname,1756-04-18,Dutch,Drie Gesusters,,MCC
18939,J. Bougue,Schipper,Golf van Guinee,The Netherlands,1760-07-08,Dutch,Vliegende Faam,,MCC
18940,J. Bougue,Schipper,Golf van Guinee,The Netherlands,1761-12-31,Dutch,Vliegende Faam,,MCC
18941,J. Bougue,Schipper,Golf van Guinee,The Netherlands,1763-10-15,Dutch,Vliegende Faam,,MCC
18942,Johan Friedrich Dalman,,Gothenburg,Canton,1748-02-19,Swedish,Freden,,Swedish East India Company
18943,C.H. Braad,Clerk,Gothenburg,Macao,1750-04-01,Swedish,G_tha Leijon,,Swedish East India Company
18944,C. Bijll,Ltz,Grand Canarien,Demerary,1783-12-31,Dutch,Bellona,,ADM
18945,Thomas McTaggart,Captain,Gravesend,Bengal,1821-07-11,British,Rose,,EIC
18946,John Milford,Captain,Gravesend,Bombay,1770-04-13,British,Northumberland,,EIC
18947,Captain Smedley,Captain,Gravesend,Cape of Good Hope,1784-12-21,British,Raymond,,EIC
18948,,,Gravesend,Churchill,1767-06-27,British,Prince Rupert,,Hudson Bay Company
18949,,,Gravesend,Churchill,1768-06-25,British,Prince Rupert,,Hudson Bay Company
18950,,,Gravesend,Churchill,1769-06-26,British,Prince Rupert,,Hudson Bay Company
18951,,,Gravesend,Churchill,1772-06-27,British,Prince Rupert,,Hudson Bay Company
